USER_ID,CONTA_ESTRATEGICA,STATUS
59862,1,D
59756,1,D
59880,3,D
598,1,D
59779,2,D
59845,2,D
59792,2,D
59823,1,D
59965,1,D
59889,1,D
59834,1,D
59997,1,D
59905,1,D
59847,1,D
59989,1,D
59856,1,D
59887,1,D
60017,2,D
60024,2,D
5989,1,D
59977,2,D
59938,1,D
60039,1,D
5992,1,D
60054,1,D
600,1,D
59976,1,D
60041,1,D
59985,2,D
60179,1,D
602,1,D
60075,1,D
60181,1,D
60192,2,D
60114,1,D
60122,1,D
60042,1,D
60245,1,D
60095,1,D
60150,2,D
60276,1,D
6024,1,D
60135,1,D
60296,3,D
60312,1,D
60213,1,D
60219,1,D
60137,1,D
60340,2,D
60194,1,D
60218,1,D
60379,2,D
60229,1,D
60214,2,D
60418,1,D
60305,2,D
60339,2,D
60346,1,D
60256,1,D
60318,1,D
60338,1,D
60437,1,D
60354,1,D
60399,2,D
60444,2,D
60525,1,D
60432,1,D
60363,1,D
6044,1,D
60371,3,D
60466,1,D
60574,2,D
6045,1,D
60504,1,D
60492,1,D
60512,1,D
60584,1,D
60528,2,D
60695,2,D
6060,2,D
60755,2,D
60554,2,D
60619,2,D
60850,2,D
60735,1,D
60858,1,D
60881,1,D
60717,1,D
60780,1,D
60713,1,D
60799,1,D
60821,2,A
60738,1,D
60831,1,D
60793,3,A
60875,1,D
60866,2,D
60898,1,D
6087,1,D
61027,1,D
60882,2,D
60900,1,D
60862,1,A
60916,1,D
60961,1,D
60926,2,A
60923,1,A
60983,1,D
6096,1,D
60994,1,D
60949,1,D
6117,1,D
6103,1,D
6114,1,D
6105,1,D
61233,1,D
61064,2,A
61090,1,D
61133,1,D
61158,3,D
61282,1,D
61166,1,D
61140,2,D
61194,1,D
61160,1,D
61325,1,D
61231,1,D
61332,1,D
6125,1,D
61225,1,D
61269,1,D
61188,1,D
61228,1,D
61224,2,D
6133,1,D
61309,3,D
61246,1,D
61313,1,D
61395,2,D
61324,1,D
61496,1,D
61337,1,D
61381,1,D
61446,1,D
61334,3,A
61398,2,D
61479,2,D
61600,3,D
61469,1,D
61447,1,D
61621,2,D
6139,1,D
61460,2,D
61542,1,D
61567,1,D
61514,2,A
61680,1,D
61554,1,D
61583,2,A
61696,1,D
6156,1,D
61467,2,A
61581,2,D
61474,1,D
61595,2,D
61484,1,D
61755,1,D
61615,1,D
61652,1,D
616,1,D
61807,2,D
6164,1,D
61552,1,D
61656,1,D
61873,1,A
61573,3,D
61764,1,D
61733,1,D
61790,1,D
61750,1,D
61601,2,D
61795,1,D
61968,1,D
61646,1,D
6190,1,D
61729,4,A
61745,1,A
61933,1,D
61975,1,A
61886,1,D
61777,2,D
62087,1,D
61994,2,D
57301,1,D
57306,1,D
57339,1,D
57289,1,D
57322,1,D
57351,2,D
57348,1,D
57336,1,D
57365,1,D
57349,1,D
57361,1,D
57374,1,D
57372,1,D
57375,1,D
574,1,D
57423,1,D
57429,1,D
57412,1,D
57414,1,D
57419,1,D
57427,1,D
57431,1,D
57395,1,D
57436,1,D
57402,1,D
57440,1,D
57443,1,D
57468,1,D
57479,1,D
57500,1,D
57478,1,D
57475,1,D
57534,1,D
57502,1,D
57586,1,D
57570,1,D
57584,1,D
57607,1,D
57645,1,D
57599,1,D
5760,1,D
5767,1,D
57656,1,D
57675,1,D
57660,1,D
57667,1,D
57634,1,D
57632,1,D
57637,1,D
57639,1,D
57671,1,D
57676,1,D
57684,1,D
57693,1,D
57697,1,D
57672,1,D
57739,1,D
57692,1,D
57694,1,D
57698,1,D
57737,1,D
57713,1,D
57747,1,D
57752,1,D
57729,1,D
57780,1,D
57806,1,D
57789,1,D
57795,1,D
57807,1,D
57826,2,D
57797,1,D
57812,1,D
57808,1,D
57818,1,D
57887,1,D
57824,1,D
57830,1,D
57895,1,D
5790,1,D
57877,1,D
57884,1,D
5786,1,D
57910,1,D
57872,1,D
57920,1,D
57905,1,D
5793,1,D
57997,1,D
57970,1,D
57981,1,D
57946,1,D
57987,1,D
5799,1,D
57963,1,D
58028,1,D
58001,1,D
57961,1,D
58012,1,D
58020,1,D
58026,1,D
57983,1,D
58037,1,D
57991,1,D
58005,1,D
58072,1,D
58027,1,D
58063,1,D
58038,1,D
5809,2,D
58067,3,D
58030,2,D
58069,2,D
58075,1,D
58036,1,D
5812,1,D
58076,1,D
58134,1,D
58093,1,D
5808,1,D
5815,1,D
58161,1,D
58131,1,D
58144,1,D
58116,1,D
58189,1,D
58135,1,D
5820,1,D
58170,1,D
58182,1,D
58218,1,D
5819,1,D
58227,1,D
58169,1,D
58229,3,D
5827,1,D
58246,1,D
58274,1,D
58255,1,D
58272,1,D
58279,1,D
58280,1,D
5832,1,D
58263,1,D
58273,1,D
58240,1,D
58347,1,D
58311,1,D
58351,1,D
58293,1,D
58258,1,D
58339,1,D
58335,1,D
58271,1,D
58352,1,D
58284,2,D
58364,1,D
58290,2,D
58326,1,D
58297,1,D
58391,1,D
58429,1,D
58404,1,D
58435,1,D
58367,1,D
58373,1,D
58359,1,D
58433,1,D
58441,1,D
58479,1,D
58380,1,D
5842,1,D
58502,4,A
58471,2,A
58410,1,D
58523,1,D
58500,1,D
58468,1,D
5851,1,D
58432,1,D
58452,2,D
58534,1,D
5857,1,D
58546,1,D
5855,1,D
58470,1,D
58588,1,D
58567,1,D
58597,1,D
58614,1,D
58589,1,D
58639,1,D
58605,1,D
58600,1,D
58547,1,D
58608,1,D
58654,1,D
58550,2,D
5869,1,D
58587,1,D
58593,2,D
58690,2,D
58736,1,D
58715,1,D
58642,1,D
58737,1,D
58649,1,D
58773,1,D
58744,1,D
58766,1,D
58674,1,D
58784,2,D
58713,1,D
58734,1,D
58839,2,D
58846,1,D
58848,1,D
58760,1,D
58864,1,D
58794,2,D
58885,1,D
58804,1,D
58890,2,D
58798,3,D
58929,1,D
58893,1,A
58910,1,D
58921,1,D
58847,1,D
58837,1,D
58977,1,D
58936,1,D
58952,1,D
58878,1,D
58886,1,D
58990,1,D
5888,1,D
58994,1,D
59027,1,D
58895,1,D
59008,1,D
58907,1,D
59064,1,D
59082,1,D
59047,1,D
58942,1,D
58950,1,D
58995,1,D
591,1,D
59101,1,D
59114,2,D
59018,1,D
59040,3,D
5916,1,D
59134,1,D
59059,1,D
59212,1,D
59175,2,D
59092,1,D
59203,1,D
59221,1,D
59262,2,D
59225,1,D
5923,1,D
59129,2,D
59247,1,D
59251,1,D
59284,1,D
59275,1,D
59143,1,D
59336,1,D
59159,1,D
59192,1,D
59180,2,D
59377,1,D
59357,1,D
5924,1,D
5941,1,D
59274,1,D
59287,1,D
59429,1,D
59408,1,D
59306,1,D
59424,1,D
59432,1,D
59356,1,D
59364,1,D
5945,1,D
59493,1,D
5936,1,D
59489,1,D
59392,1,D
59511,2,D
59558,3,A
59587,3,D
59451,1,D
59570,2,D
59474,2,D
59553,1,D
59482,1,D
5963,1,D
59609,2,D
59506,2,D
59618,1,D
59544,1,D
59549,1,D
59641,1,D
59594,2,D
5961,1,D
5973,1,D
59616,1,D
59741,1,D
59794,1,D
5967,1,D
59731,1,D
59745,3,D
59673,1,D
59841,1,D
59704,1,D
59837,2,D
59752,2,D
59783,1,D
59858,1,D
59790,1,D
59785,1,D
59948,1,D
59901,1,D
59962,1,D
59830,2,D
5986,1,D
59868,1,D
59815,2,D
5998,1,D
59843,1,D
59974,2,D
59897,2,D
60002,1,D
59875,1,D
60023,1,D
60032,1,D
59896,1,D
59943,1,D
59877,1,D
59914,1,D
60059,2,D
599,1,D
59967,1,D
60010,1,D
60117,2,D
60080,1,D
60138,1,D
6001,1,D
60001,3,D
60162,1,D
60084,1,D
60021,2,D
61413,1,D
60215,1,D
60102,2,D
60062,2,D
60203,1,D
60074,1,D
60136,1,D
60232,1,D
60119,2,A
60087,1,D
6035,1,D
6030,1,D
60204,1,D
6023,1,D
60174,1,D
60364,1,D
60314,1,D
60196,2,D
60207,1,D
60230,1,D
60436,1,D
60407,1,D
60308,2,D
60410,2,A
60427,1,D
60438,3,D
60581,1,D
60414,1,D
60526,1,D
60465,2,D
60616,1,D
60521,1,D
60560,3,A
60503,1,D
60575,3,D
60653,1,D
60665,1,D
60520,2,D
60488,1,D
60678,1,D
60572,1,D
60578,3,D
60586,3,A
6058,1,D
60679,2,D
60657,1,D
60626,1,D
60715,2,D
60631,2,A
60729,3,D
60650,2,D
60765,1,D
60677,2,D
60748,1,D
60703,1,D
6090,1,D
60915,1,D
60921,1,D
60930,1,D
60843,1,D
60828,1,D
60786,1,D
60851,1,D
60842,1,D
60853,1,D
61012,1,D
6091,1,D
60844,1,D
60941,1,D
6088,1,D
61033,1,D
61191,1,D
6100,1,D
61081,1,D
612,1,D
6104,1,D
6111,1,D
61071,1,D
61128,1,D
61229,1,D
61105,1,D
61244,1,D
61195,1,D
61146,3,D
61215,1,D
61155,1,D
61164,2,D
61185,1,D
6124,1,D
61176,2,D
61280,1,D
61208,1,D
61290,1,D
6141,1,D
61310,1,D
6129,1,D
6123,1,D
61319,2,D
61359,1,D
61304,1,D
61276,1,D
61286,1,D
61405,1,D
61331,1,D
61306,1,D
61533,1,D
61317,2,D
61361,1,D
61470,1,D
6157,1,D
61586,3,D
61458,2,D
61432,2,D
6161,2,D
61645,2,D
61530,1,D
61421,2,D
61537,1,D
61560,2,D
61628,1,D
61640,1,D
61771,1,D
61541,2,D
61667,1,D
61634,1,D
61676,2,D
61641,2,D
61684,1,D
61736,1,D
61752,1,D
61887,3,A
61611,1,D
61830,1,D
61727,1,D
61638,1,D
61812,1,D
61666,2,D
61681,1,D
61879,1,D
6192,1,D
6189,1,D
61935,1,D
61870,1,D
61958,2,D
61971,1,D
61985,2,D
62001,1,D
62003,2,D
61794,2,D
61851,1,D
61964,1,D
62139,2,D
62021,2,D
61976,2,D
61876,2,D
6216,1,D
62067,2,D
61998,1,D
619,1,D
62004,1,D
62181,3,D
62017,1,D
62094,1,D
62198,1,D
62081,1,D
61969,1,D
62062,1,D
62068,1,D
6213,1,D
62075,2,D
62029,1,D
62179,1,D
62337,3,D
6224,1,D
62156,2,D
62362,2,D
62071,1,D
6209,1,D
62204,1,D
62232,1,A
62426,2,D
62358,2,D
6234,1,D
62459,2,D
62313,3,D
62408,1,D
62238,1,D
62441,2,A
6225,1,D
62376,1,D
62425,1,D
62479,1,D
62436,1,D
62319,1,D
62493,2,A
62548,3,A
62467,1,D
62638,1,D
62363,1,D
62581,1,D
62516,2,D
62599,2,A
62540,1,D
62602,2,D
62626,1,D
62418,2,D
62624,1,D
62660,1,D
62604,2,A
62698,1,D
62831,1,D
62697,1,D
62739,1,D
62897,1,D
62750,2,D
57555,1,D
57522,1,D
57561,1,D
57569,1,D
57531,1,D
57573,1,D
57596,1,D
57545,1,D
57600,1,D
57552,1,D
57587,1,D
57563,1,A
576,1,D
57574,1,D
57640,1,D
57617,1,D
57590,1,D
57605,3,D
57602,1,D
57643,1,D
57613,1,D
57615,1,D
57652,1,D
57625,1,D
57695,1,D
5770,1,D
57650,1,D
57716,1,D
57691,1,D
57661,1,D
57669,1,D
57689,1,D
57744,1,D
57735,1,D
57708,1,D
57726,1,D
57763,1,D
57772,1,D
57746,1,D
57760,1,D
57802,1,D
57771,1,D
57823,1,D
57781,1,D
57821,1,D
57855,1,D
57834,1,D
57860,1,D
57793,1,D
57800,1,D
57805,2,A
57869,1,D
57853,1,D
57881,1,D
57822,1,D
57870,1,D
57839,1,D
57906,1,D
57851,1,D
57897,1,D
57868,1,D
57928,2,D
57907,1,D
57918,1,D
5796,1,D
57950,1,D
57977,1,D
57958,1,D
57919,1,D
57926,1,D
57975,1,D
57956,1,D
57966,1,D
58023,1,D
57980,1,D
57988,1,D
58048,1,A
57986,2,D
58041,1,D
58016,1,D
58065,1,D
58051,1,D
58077,1,D
58058,1,D
58061,1,D
58032,1,D
58025,1,D
58113,1,D
58092,2,D
58064,1,D
58052,1,D
58057,1,D
58110,1,D
58062,5,D
58118,1,D
58082,3,A
58122,1,D
58130,1,D
58089,1,D
58136,1,D
58074,1,D
58164,1,D
58143,1,D
58171,1,D
58153,1,D
58184,1,D
5816,1,D
5817,1,D
58179,1,D
58215,1,D
5822,1,D
58225,2,A
58232,1,D
5821,1,D
58212,1,D
58200,1,D
58233,1,D
5824,1,D
58237,1,D
58219,1,D
58282,1,D
58250,1,D
58288,1,D
58265,1,D
58192,1,D
58270,1,D
58199,1,D
58204,3,D
58242,1,D
58211,1,D
58289,1,D
58298,1,D
58269,1,D
58304,1,D
58309,1,D
58316,1,D
5836,1,D
58408,1,D
58355,1,D
58420,1,D
58322,1,D
58399,1,D
58406,1,D
58440,1,D
58349,1,D
58353,1,D
58474,2,D
58407,1,D
58456,1,D
5847,1,D
58475,2,D
58508,1,D
58517,1,D
58458,2,A
58541,1,D
58558,1,D
58478,1,D
58501,1,D
58565,2,D
58516,1,D
58584,1,D
58531,1,D
58594,2,D
58527,1,D
58538,2,D
58646,1,D
58543,1,D
58627,1,D
58648,1,D
58644,1,D
58580,3,A
58571,1,D
58701,1,D
58585,1,D
58669,2,D
58682,1,D
58628,1,D
58743,1,D
5871,1,D
58618,1,D
58638,1,D
58727,1,D
58733,1,D
58657,2,D
58791,1,D
58759,1,D
58698,1,D
58695,1,D
58831,1,D
58797,1,D
5885,1,D
58821,1,D
58742,1,D
58745,1,D
58829,2,D
58867,1,D
58758,1,D
58884,1,D
58902,1,D
5887,1,D
58920,1,D
58939,1,D
5890,1,D
58822,3,D
5883,1,D
58962,1,D
58931,1,D
58844,2,D
59004,1,D
58964,1,D
59006,1,D
59000,1,D
59045,1,D
59055,1,D
59029,1,D
59022,1,D
5904,1,D
58938,1,D
59070,1,D
59117,3,D
59007,1,D
59126,1,D
59098,1,D
59104,1,D
59110,2,D
59144,1,D
59121,1,D
59048,1,D
59044,1,D
5914,1,D
59054,1,D
59157,1,D
59223,3,D
59231,2,D
59196,2,D
59088,1,D
59269,2,D
59109,1,D
59140,2,D
59303,1,D
59148,1,D
59310,1,D
59285,1,D
59353,1,D
59309,1,D
59349,1,D
59385,1,D
59393,2,D
59372,2,D
59386,1,D
59276,1,D
5930,1,D
59411,1,D
59415,1,D
59291,3,D
59448,3,D
5935,1,D
59453,1,D
59389,1,D
59477,1,D
59481,1,D
59517,1,D
59494,1,D
59525,1,D
595,1,D
5954,1,D
59501,1,D
59425,1,D
59416,1,D
5953,1,D
59427,3,A
5946,1,D
5960,1,D
59658,1,D
59602,3,D
5964,1,D
59522,1,D
59716,1,D
59573,1,D
59728,1,D
59556,1,D
59738,1,D
59698,1,D
59656,1,D
58999,1,D
59757,1,D
59623,1,D
59634,1,D
59700,1,D
59640,1,D
5962,1,D
59649,2,D
59712,1,D
59781,1,D
59693,2,D
59657,1,D
59850,1,D
59818,2,D
59769,2,D
59715,1,D
59773,2,D
59865,1,D
59920,2,D
5977,1,D
59913,2,D
59973,1,D
59876,1,D
59853,1,D
59840,2,D
59917,3,D
60038,1,D
59902,1,D
59957,1,D
60049,1,D
59969,1,D
59926,3,A
60072,1,D
60033,1,D
60107,2,D
60060,3,D
59990,1,D
60036,1,D
60161,3,D
6011,1,D
59995,2,D
60191,1,D
60134,1,D
60012,1,D
60040,1,D
60231,3,D
60082,1,D
60067,1,D
60259,1,D
60225,1,D
60288,2,D
60167,2,D
60184,1,D
6022,1,D
6038,1,D
60429,2,D
60396,1,D
60443,1,D
60301,1,D
60458,1,D
60358,1,D
60274,1,D
60294,1,D
60519,1,D
60381,2,D
6034,1,D
60397,1,D
60547,1,D
60555,2,D
60431,1,D
60487,2,D
60400,2,D
6052,1,D
60604,1,A
60482,2,D
60440,1,D
60627,2,D
60544,2,D
60551,1,D
60523,1,D
60612,1,D
60725,2,D
60655,1,D
60770,2,D
6066,1,D
60672,1,D
60685,1,D
60668,1,D
60721,2,D
607,1,D
60771,1,D
60791,1,D
60774,1,D
60723,1,D
60816,1,D
6095,1,D
6077,1,D
6098,1,D
6099,1,D
6086,1,D
61035,2,D
60919,1,D
60855,1,D
61049,1,D
61063,1,D
60920,1,D
61162,1,D
60980,1,D
60992,2,D
60963,1,D
61186,1,D
61017,3,D
60987,2,D
61015,1,D
61009,1,D
6121,1,D
61038,1,D
61047,2,D
6115,1,D
61061,1,D
61159,1,D
61111,2,D
6113,1,D
61132,1,D
61201,1,D
61190,2,D
6135,1,D
6137,1,D
6138,1,D
6122,1,D
61388,1,D
61399,2,A
61268,2,D
61323,2,A
61243,1,D
61433,1,A
61236,3,D
61448,1,D
61291,1,D
61263,1,D
61472,1,D
61376,1,D
61391,1,D
6144,1,D
61412,2,D
61377,1,D
6155,1,D
61459,2,D
61558,3,A
61439,1,D
6134,1,D
61445,3,D
61489,1,D
61506,1,D
61519,1,D
61442,2,A
61531,2,D
614,1,D
61518,1,D
61544,1,D
6148,1,D
61658,1,D
61555,1,D
61495,2,D
61437,1,D
61670,1,D
61522,1,D
61596,1,D
6154,1,D
61545,1,D
61728,1,D
61744,1,D
61602,1,D
61819,1,D
61536,2,D
61648,1,D
6166,1,D
61685,2,D
61620,1,D
61832,1,D
61702,2,D
61857,2,D
61559,1,D
61565,1,D
61663,2,D
6168,1,D
61909,1,D
61952,1,D
61867,1,D
61769,1,D
61659,2,D
61792,2,D
61891,1,D
61800,2,D
617,1,D
61831,1,D
61855,1,D
61757,1,D
61895,2,D
61996,1,D
6181,1,D
61926,1,D
62115,2,D
62084,3,A
62072,1,D
6204,1,D
62091,1,D
62108,3,D
62233,1,D
62249,2,D
61993,1,D
62306,2,D
62223,1,D
62048,3,D
57833,1,D
57915,1,D
57890,1,D
5792,1,D
57901,1,D
57865,1,D
57943,1,D
5795,1,D
57883,1,D
57924,1,D
57954,1,D
57940,2,A
57964,1,D
57944,1,D
57984,1,D
57960,2,D
57933,1,D
58017,1,D
57993,2,D
57959,1,D
58033,1,D
58014,1,D
57969,1,D
58018,1,D
58043,1,D
57971,1,D
58060,1,D
58044,2,A
58083,1,D
58047,2,D
58087,1,D
58045,1,D
58133,3,A
58152,1,D
58068,1,D
58148,1,D
58177,1,D
58190,1,D
58172,1,D
58181,1,A
58150,1,D
58209,1,D
58185,1,D
58158,1,D
58195,1,D
58149,1,D
58254,1,D
58206,1,D
58173,1,D
58294,1,D
58238,1,D
58283,1,D
58310,2,A
58285,1,D
58221,1,D
58307,1,D
58286,1,D
58321,2,D
58362,1,D
5835,1,D
58387,1,D
58370,1,D
58336,1,D
58345,1,D
58308,1,D
58381,3,D
5839,1,D
58312,1,D
58360,1,D
5841,1,D
58415,1,D
6029,1,D
58411,1,D
58427,1,D
58384,1,D
58450,2,D
58412,1,D
58488,1,D
58467,1,D
58428,1,D
58480,2,D
58416,1,D
58504,2,D
58533,1,D
58438,1,D
58526,1,D
58520,3,A
58528,2,D
58551,1,D
58492,2,D
58574,1,D
58604,1,D
58578,1,D
58622,1,D
58554,1,D
5862,1,D
58563,1,D
58663,2,D
58632,1,D
58569,1,D
58634,1,D
58575,1,D
58670,1,D
58651,1,D
58656,1,D
58658,1,D
58602,1,A
58720,2,D
586,1,D
58697,1,D
58711,1,D
58633,1,D
58764,1,D
58746,1,D
58666,2,D
58676,1,D
58689,1,D
58774,1,D
58770,1,D
58807,1,D
58707,1,D
5881,1,D
58805,2,D
58838,1,D
58812,1,D
58738,1,D
58752,1,D
58852,2,D
5889,1,D
58861,2,A
58778,1,D
58772,2,D
58785,2,D
58789,3,A
58897,1,D
58813,1,D
58905,1,D
58834,2,D
58918,1,D
58951,1,D
58841,1,D
58853,1,D
58862,1,D
5886,1,D
58960,2,D
58870,1,D
58981,1,D
59,1,D
589,1,D
58904,1,D
59013,2,D
58901,2,D
5902,1,D
58922,1,D
58919,1,D
59077,1,D
58940,2,D
59053,1,D
59096,1,D
59078,2,D
5898,1,D
59083,2,D
58991,1,D
58975,1,D
59002,1,D
59015,1,D
59020,1,D
59024,2,D
59152,2,D
59130,2,D
59202,1,D
59079,1,D
59160,1,D
59166,3,D
5918,1,D
5910,1,D
59277,1,D
59116,1,D
59256,1,D
59123,1,D
59263,1,D
59156,1,D
59297,1,D
59169,1,D
59361,1,D
5922,1,D
59226,1,D
5934,1,D
59211,1,D
59234,1,D
59248,1,D
59366,1,D
5939,1,D
59396,2,D
59406,2,D
59283,3,D
59435,1,D
5942,1,D
59426,2,D
59460,3,D
5943,1,D
59335,1,D
59456,1,D
59461,1,D
59373,2,D
59419,1,D
59430,1,D
59449,1,D
59521,1,D
59433,1,D
59559,1,D
59620,1,D
59500,1,D
59478,1,D
59639,1,D
59645,2,D
59595,1,D
59498,2,D
59633,1,D
59531,1,D
59696,1,D
59659,2,D
59551,1,D
59705,1,D
59637,1,D
59683,1,D
59750,1,D
59661,2,D
59765,1,D
59694,1,D
59604,1,D
59751,1,D
5966,1,D
59801,1,D
59725,1,D
59644,1,D
5979,1,D
59664,1,D
59720,2,D
59760,1,D
59727,2,D
5976,1,D
59791,1,D
59734,2,D
59852,1,D
5975,1,D
59891,1,D
59814,2,D
5990,1,D
59782,1,D
59761,1,D
59911,1,D
59870,1,D
59833,1,D
59892,1,D
59800,1,D
59935,1,D
5995,1,D
59859,1,D
59999,1,D
60004,1,D
59908,1,D
60079,1,D
60090,1,D
60073,1,D
59944,2,D
59983,2,D
59978,2,D
60057,1,D
60025,3,D
60063,1,D
60139,2,D
60208,1,D
60056,1,D
6003,1,D
60037,1,D
60113,2,A
6017,1,D
60187,2,D
60106,1,D
6026,1,D
60206,1,D
60116,1,D
60124,2,D
60335,1,D
60160,1,D
60210,1,D
60235,1,D
60242,3,D
60341,1,D
60234,1,D
60395,2,D
60352,1,D
60241,1,D
60283,1,D
60368,1,D
60248,1,D
60291,1,D
60236,2,D
60388,1,D
60290,2,D
60370,1,D
60496,2,D
6046,1,D
60389,2,D
60349,2,D
6048,1,D
6049,1,D
60409,1,D
6050,1,D
60425,1,D
60383,1,D
60509,2,D
60590,2,D
60513,1,D
60642,1,D
6053,1,D
60453,1,D
60470,1,D
60553,1,D
60495,1,D
60608,1,D
60714,1,D
60628,2,A
60624,1,D
60545,2,A
60597,1,D
60611,2,A
60573,1,D
60667,1,D
60789,1,D
6059,1,D
60644,2,D
60815,1,D
60614,1,D
60827,3,A
60749,1,D
60663,1,D
60746,1,D
60710,1,D
6076,1,D
60790,1,D
60832,2,D
60964,2,D
6084,1,D
60820,2,A
60854,2,D
60860,1,D
60808,2,D
60996,2,D
60825,1,D
60836,1,D
60889,1,D
60904,1,D
61088,2,D
61096,1,D
60940,2,D
61118,1,D
60910,1,D
60954,3,D
6093,1,D
61153,2,D
61019,1,D
60979,2,D
61054,2,D
61034,2,D
61091,1,D
61125,1,D
61256,3,D
61148,1,D
61094,2,D
6119,1,D
61120,1,D
61305,1,D
6118,1,D
61205,3,D
61151,2,D
61316,3,D
61226,1,D
61214,1,D
61230,1,D
61192,2,D
61200,2,A
61277,2,D
6130,1,D
61255,1,D
61443,1,D
61273,1,D
61341,1,D
61281,1,D
61480,1,D
61340,4,D
61358,1,D
61375,1,D
61515,1,D
61525,1,D
61349,1,D
61422,2,D
61387,1,D
61564,1,D
61374,2,D
61380,1,D
61478,1,D
61485,1,A
61501,3,D
61539,2,D
61635,3,D
61471,1,D
61411,1,D
61664,2,D
61605,1,D
61713,1,D
61568,1,D
61517,1,D
61660,2,D
61584,1,D
61793,1,D
61527,1,D
61668,1,D
6185,1,D
6172,1,D
61716,1,D
6167,1,D
61591,1,D
61929,2,D
61798,1,D
61816,1,D
61839,1,D
61754,1,D
61824,1,D
61854,1,D
6199,1,D
61837,1,D
61853,1,D
62005,2,D
61675,1,D
61866,1,D
61818,1,D
61900,1,D
62043,1,D
61919,1,D
62070,2,D
62077,2,D
62014,1,D
61865,1,D
6217,1,D
62066,3,A
62109,2,D
61953,2,D
62119,1,D
62053,1,D
61981,1,D
62155,1,D
6218,1,D
621,1,D
62020,1,D
6212,1,D
62200,2,A
6219,1,D
62137,1,D
6206,1,D
622,1,D
62216,2,D
62064,2,A
62228,2,D
6227,1,D
62401,1,D
62414,1,D
6214,1,D
62309,3,D
62151,1,D
62366,1,D
62373,1,D
62485,1,D
62199,1,D
62322,1,D
62208,1,D
62386,1,D
62409,1,D
62434,2,A
6236,1,D
62433,4,D
62453,2,D
62466,1,D
6240,1,D
6241,1,D
62511,1,D
62605,1,D
6254,1,D
62546,2,D
62482,1,D
6237,1,D
62579,2,D
62383,2,D
62588,2,A
62693,3,A
57914,1,D
5797,1,D
57909,1,D
57955,1,D
57917,1,D
57923,1,D
57962,2,D
57989,1,A
57942,1,D
57939,1,D
57949,1,D
57953,3,A
57985,1,D
58006,1,D
58039,1,D
58031,1,D
5804,1,D
58007,1,D
58019,1,D
58073,1,D
58094,1,D
58078,2,D
58081,1,D
58040,3,A
58054,1,D
58090,1,D
58059,1,D
58095,1,D
58138,1,D
58105,1,D
5807,1,D
58146,1,D
58115,1,D
58100,1,A
58091,1,D
58119,5,D
58168,1,D
58098,1,D
58197,2,D
58106,1,D
58127,1,D
58191,1,D
58162,2,A
58203,1,D
58142,1,D
58205,1,D
58216,1,D
58154,2,D
58196,1,D
58264,1,D
58241,1,D
58214,1,D
58180,1,D
5826,1,D
58224,1,D
58301,4,A
58251,2,D
58296,1,D
58328,1,D
58302,1,D
58228,2,D
58234,3,D
58281,1,D
58325,1,D
58329,1,D
58305,1,D
5828,1,D
5831,1,D
58376,1,D
58354,1,D
58395,1,D
58366,1,D
58334,1,D
58449,1,D
58423,1,D
5843,1,D
58394,1,D
58402,1,D
58371,1,D
58443,1,D
58497,2,D
58398,1,D
58434,2,D
5849,1,D
58498,1,D
58515,1,D
58472,1,D
58518,1,D
58442,1,D
58464,1,D
58495,1,D
58577,1,D
58559,1,D
58476,1,D
58581,1,D
58482,1,D
58561,1,D
58570,1,D
5858,1,D
58514,2,D
58586,1,D
58631,1,D
58560,1,D
58596,1,D
58708,2,D
58673,1,D
58620,1,D
58704,1,D
58606,1,D
58706,1,D
58625,1,D
58717,1,D
58755,1,D
58741,1,D
58749,1,D
58750,2,D
58757,1,D
58686,1,D
58815,1,D
58705,2,D
588,1,D
58716,1,D
58718,1,D
58845,1,D
58818,1,D
58730,1,D
58871,1,D
58843,1,D
58857,1,D
58896,1,D
58874,1,D
58879,1,D
58887,1,D
58806,1,D
58828,1,D
58945,1,D
58926,2,D
5894,1,D
5899,1,D
58941,1,D
58849,1,D
58865,1,D
58979,1,D
58888,3,D
59039,1,D
58911,1,D
58935,1,D
58947,1,D
59043,2,D
59057,1,D
58967,1,D
58961,1,D
59091,1,D
59086,1,D
58983,1,D
59133,1,D
5901,1,D
59138,2,A
5903,1,D
59128,1,D
59136,2,D
59172,2,D
59142,1,D
59146,1,D
59062,1,D
59084,1,D
59076,1,D
5919,1,D
59241,1,D
59213,1,D
59135,1,D
59260,2,D
59265,1,D
59271,1,D
59137,1,D
59165,1,D
59151,2,D
59177,1,D
59300,2,D
59207,2,D
59369,1,D
59316,1,D
592,1,D
59355,1,D
59222,2,D
5937,1,D
59264,1,D
59378,1,D
59252,1,D
59417,1,D
59261,1,D
59268,1,D
59399,2,D
59418,1,D
59301,1,D
59327,1,D
5931,1,D
59467,3,D
5944,1,D
5948,1,D
59370,1,D
59379,1,D
59368,1,D
59469,2,D
59382,1,D
59407,1,D
59497,2,D
59505,1,D
5955,1,D
59509,1,D
59518,1,D
59420,2,D
59439,2,D
59515,1,D
59541,2,D
59454,1,D
59550,1,D
59532,1,D
59443,1,D
59562,2,D
59492,2,A
59614,1,D
59622,2,D
59514,2,D
59503,4,D
59519,1,D
59610,1,D
59667,1,D
59565,3,D
59709,2,D
5972,1,D
59671,1,D
59597,1,D
59611,1,D
5978,1,D
59638,1,D
59816,4,D
59825,1,D
59754,2,D
59807,2,D
59695,2,A
